"REF_DATE","GEO","DGUID","Month of death","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Manitoba, place of residence","2021A000246","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216531","8.10.2","8.3","","","","1"
"1991","Manitoba, place of residence","2021A000246","Month of death, October","Number of deaths","Number","223","units","0","v21216532","8.11.1","791","","","","0"
"1991","Manitoba, place of residence","2021A000246","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216533","8.11.2","8.8","","","","1"
"1991","Manitoba, place of residence","2021A000246","Month of death, November","Number of deaths","Number","223","units","0","v21216534","8.12.1","771","","","","0"
"1991","Manitoba, place of residence","2021A000246","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216535","8.12.2","8.6","","","","1"
"1991","Manitoba, place of residence","2021A000246","Month of death, December","Number of deaths","Number","223","units","0","v21216536","8.13.1","832","","","","0"
"1991","Manitoba, place of residence","2021A000246","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216537","8.13.2","9.3","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Total, month of death","Number of deaths","Number","223","units","0","v21216538","9.1.1","8098","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216539","9.1.2","100.0","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, January","Number of deaths","Number","223","units","0","v21216540","9.2.1","729","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216541","9.2.2","9.0","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, February","Number of deaths","Number","223","units","0","v21216542","9.3.1","644","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216543","9.3.2","8.0","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, March","Number of deaths","Number","223","units","0","v21216544","9.4.1","681","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216545","9.4.2","8.4","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, April","Number of deaths","Number","223","units","0","v21216546","9.5.1","649","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216547","9.5.2","8.0","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, May","Number of deaths","Number","223","units","0","v21216548","9.6.1","663","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216549","9.6.2","8.2","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, June","Number of deaths","Number","223","units","0","v21216550","9.7.1","606","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216551","9.7.2","7.5","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, July","Number of deaths","Number","223","units","0","v21216552","9.8.1","639","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216553","9.8.2","7.9","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, August","Number of deaths","Number","223","units","0","v21216554","9.9.1","678","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216555","9.9.2","8.4","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, September","Number of deaths","Number","223","units","0","v21216556","9.10.1","662","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216557","9.10.2","8.2","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, October","Number of deaths","Number","223","units","0","v21216558","9.11.1","737","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216559","9.11.2","9.1","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, November","Number of deaths","Number","223","units","0","v21216560","9.12.1","683","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216561","9.12.2","8.4","","","","1"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, December","Number of deaths","Number","223","units","0","v21216562","9.13.1","727","","","","0"
"1991","Saskatchewan, place of residence","2021A000247","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216563","9.13.2","9.0","","","","1"
"1991","Alberta, place of residence","2021A000248","Total, month of death","Number of deaths","Number","223","units","0","v21216564","10.1.1","14451","","","","0"
"1991","Alberta, place of residence","2021A000248","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216565","10.1.2","100.0","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, January","Number of deaths","Number","223","units","0","v21216566","10.2.1","1303","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216567","10.2.2","9.0","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, February","Number of deaths","Number","223","units","0","v21216568","10.3.1","1048","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216569","10.3.2","7.3","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, March","Number of deaths","Number","223","units","0","v21216570","10.4.1","1302","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216571","10.4.2","9.0","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, April","Number of deaths","Number","223","units","0","v21216572","10.5.1","1189","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216573","10.5.2","8.2","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, May","Number of deaths","Number","223","units","0","v21216574","10.6.1","1263","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216575","10.6.2","8.7","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, June","Number of deaths","Number","223","units","0","v21216576","10.7.1","1133","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216577","10.7.2","7.8","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, July","Number of deaths","Number","223","units","0","v21216578","10.8.1","1149","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216579","10.8.2","8.0","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, August","Number of deaths","Number","223","units","0","v21216580","10.9.1","1175","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216581","10.9.2","8.1","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, September","Number of deaths","Number","223","units","0","v21216582","10.10.1","1161","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216583","10.10.2","8.0","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, October","Number of deaths","Number","223","units","0","v21216584","10.11.1","1194","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216585","10.11.2","8.3","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, November","Number of deaths","Number","223","units","0","v21216586","10.12.1","1216","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216587","10.12.2","8.4","","","","1"
"1991","Alberta, place of residence","2021A000248","Month of death, December","Number of deaths","Number","223","units","0","v21216588","10.13.1","1318","","","","0"
"1991","Alberta, place of residence","2021A000248","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216589","10.13.2","9.1","","","","1"
"1991","British Columbia, place of residence","2021A000259","Total, month of death","Number of deaths","Number","223","units","0","v21216590","11.1.1","23977","","","","0"
"1991","British Columbia, place of residence","2021A000259","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216591","11.1.2","100.0","","","","1"
"1991","British Columbia, place of residence","2021A000259","Month of death, January","Number of deaths","Number","223","units","0","v21216592","11.2.1","2087","","","","0"
